gen_tokens,mode,step_idx,median_ms,p95_ms,std_ms
256,fp16_eager,170,38.897377,40.746802,1.634788
256,fp16_eager,171,38.87959,42.194199,2.097877
256,fp16_eager,172,38.621916,41.693255,2.391355
256,fp16_eager,173,38.643084,41.362096,2.544581
256,fp16_eager,174,39.079229,39.86308,1.598394
256,fp16_eager,175,37.305143,43.915321,4.16345
256,fp16_eager,176,38.009068,39.813772,1.767018
256,fp16_eager,177,38.111518,43.034561,3.486926
256,fp16_eager,178,37.567085,43.57012,3.443839
256,fp16_eager,179,40.006301,42.115611,3.226752
256,fp16_eager,180,39.653096,42.844354,3.567091
256,fp16_eager,181,38.549928,40.377003,1.786716
256,fp16_eager,182,38.162994,42.561509,2.855611
256,fp16_eager,183,38.179711,40.909917,2.645766
256,fp16_eager,184,35.887739,41.747475,3.391451
256,fp16_eager,185,37.739863,40.550879,2.282275
256,fp16_eager,186,39.033924,41.823617,2.112584
256,fp16_eager,187,39.306979,52.518418,7.008193
256,fp16_eager,188,40.06691,42.132079,3.152775
256,fp16_eager,189,41.107492,46.20723,4.279459
256,fp16_eager,190,39.216105,42.633622,2.907223
256,fp16_eager,191,39.280361,43.935078,3.453534
256,fp16_eager,192,38.540551,43.409197,3.136367
256,fp16_eager,193,37.628191,40.357629,1.883989
256,fp16_eager,194,37.922077,43.807246,3.321337
256,fp16_eager,195,38.328211,39.26184,1.966252
256,fp16_eager,196,39.170231,40.872927,2.105488
256,fp16_eager,197,38.223443,43.923954,3.440438
256,fp16_eager,198,37.518106,40.080973,2.021653
256,fp16_eager,199,37.991412,43.618632,3.361054
256,fp16_eager,200,39.87458,53.65664,7.24709
256,fp16_eager,201,38.185168,43.06339,2.99069
256,fp16_eager,202,40.822462,43.029568,2.918702
256,fp16_eager,203,37.459897,47.141336,5.045893
256,fp16_eager,204,38.273121,41.554295,2.497035
256,fp16_eager,205,39.053268,43.239381,2.877188
256,fp16_eager,206,38.896538,41.926141,2.59064
256,fp16_eager,207,39.034572,45.473892,4.388572
256,fp16_eager,208,40.477723,46.056065,4.007206
256,fp16_eager,209,40.076102,46.252011,4.537767
256,fp16_eager,210,39.24376,41.126841,2.354574
256,fp16_eager,211,39.389151,39.575252,2.265318
256,fp16_eager,212,37.779621,39.552427,1.865648
256,fp16_eager,213,40.238521,44.991453,3.994176
256,fp16_eager,214,38.535645,40.415399,1.47242
256,fp16_eager,215,37.533812,41.981036,2.546541
256,fp16_eager,216,38.272852,40.114551,2.153464
256,fp16_eager,217,36.961978,43.534807,3.427333
256,fp16_eager,218,37.320188,42.305264,2.528866
256,fp16_eager,219,37.674711,42.722076,2.937632
256,fp16_eager,220,38.057377,44.354531,3.82315
256,fp16_eager,221,38.146858,40.208501,2.288036
256,fp16_eager,222,38.365027,39.818195,2.194408
256,fp16_eager,223,38.313407,40.756508,1.163297
256,fp16_eager,224,38.704185,41.906534,2.627416
256,fp16_eager,225,37.572406,38.883121,1.369998
256,fp16_eager,226,39.149482,41.891655,2.893594
256,fp16_eager,227,37.541863,41.935437,2.579793
256,fp16_eager,228,39.271467,42.129546,1.834556
256,fp16_eager,229,40.158013,45.306563,3.048171
256,fp16_eager,230,37.793808,39.567607,0.879499
256,fp16_eager,231,40.743921,42.184523,2.556223
256,fp16_eager,232,37.054833,40.589574,1.976691
256,fp16_eager,233,37.990268,40.988118,2.011292
256,fp16_eager,234,39.04936,41.729498,2.181642
256,fp16_eager,235,40.181641,42.286023,2.639195
256,fp16_eager,236,38.468909,40.187063,1.661328
256,fp16_eager,237,38.263935,39.730025,1.133939
256,fp16_eager,238,39.947612,41.56564,2.210779
256,fp16_eager,239,39.018632,40.446523,2.070946
256,fp16_eager,240,39.84143,43.780965,2.880727
256,fp16_eager,241,39.407281,42.903659,2.553408
256,fp16_eager,242,40.491552,40.847414,1.573113
256,fp16_eager,243,38.764797,42.353372,2.718761
256,fp16_eager,244,40.702399,42.360805,2.706421
256,fp16_eager,245,39.005055,43.757176,2.677327
256,fp16_eager,246,38.026111,39.910304,0.994844
256,fp16_eager,247,38.896518,41.165369,2.399958
256,fp16_eager,248,40.333994,44.180229,3.205297
256,fp16_eager,249,40.007796,40.813817,2.421722
256,fp16_eager,250,37.536537,47.553492,5.335686
256,fp16_eager,251,38.922532,43.58388,3.087367
256,fp16_eager,252,38.614556,42.402104,2.62537
256,fp16_eager,253,42.333465,46.620303,3.818323
256,fp16_eager,254,40.092287,44.140694,3.572516
256,fp16_eager,255,40.67978,43.971204,3.793614
256,fp16_static_compiled_attn_only,1,39.625571,53.703213,7.054399
256,fp16_static_compiled_attn_only,2,41.183654,43.355516,1.790505
256,fp16_static_compiled_attn_only,3,40.526111,42.059789,1.178579
256,fp16_static_compiled_attn_only,4,39.677765,51.623328,5.895393
256,fp16_static_compiled_attn_only,5,40.393457,57.497173,8.340841
256,fp16_static_compiled_attn_only,6,39.738771,54.664791,7.797412
256,fp16_static_compiled_attn_only,7,44.545556,63.120811,10.199745
256,fp16_static_compiled_attn_only,8,39.856941,44.104846,2.618379
256,fp16_static_compiled_attn_only,9,42.979251,53.172216,5.984849
256,fp16_static_compiled_attn_only,10,43.350821,54.528282,6.748357
256,fp16_static_compiled_attn_only,11,42.990591,57.647997,7.612143
256,fp16_static_compiled_attn_only,12,42.014754,46.846348,3.21747
256,fp16_static_compiled_attn_only,13,41.052326,47.906233,3.679572
256,fp16_static_compiled_attn_only,14,39.55001,41.7183,1.129399
256,fp16_static_compiled_attn_only,15,39.987924,45.887029,3.033787
256,fp16_static_compiled_attn_only,16,39.281278,42.966125,1.918775
256,fp16_static_compiled_attn_only,17,39.974178,40.73641,1.095456
256,fp16_static_compiled_attn_only,18,40.313606,41.30526,0.661112
256,fp16_static_compiled_attn_only,19,39.644339,42.239566,1.710878
256,fp16_static_compiled_attn_only,20,39.742156,42.403735,1.546515
256,fp16_static_compiled_attn_only,21,40.175962,40.759298,0.475717
256,fp16_static_compiled_attn_only,22,40.305984,42.750613,1.628523
256,fp16_static_compiled_attn_only,23,39.008075,39.518726,0.867264
256,fp16_static_compiled_attn_only,24,39.625857,41.542332,1.142592
256,fp16_static_compiled_attn_only,25,39.05007,40.68241,0.738373
256,fp16_static_compiled_attn_only,26,39.526598,41.749508,1.49979
256,fp16_static_compiled_attn_only,27,38.969139,41.61199,1.276255
256,fp16_static_compiled_attn_only,28,40.437049,41.485159,0.998712
256,fp16_static_compiled_attn_only,29,38.85194,42.779623,2.225699
256,fp16_static_compiled_attn_only,30,39.508516,43.675826,2.213862
256,fp16_static_compiled_attn_only,31,40.187177,44.508226,2.14846
256,fp16_static_compiled_attn_only,32,39.631528,41.591988,1.184342
256,fp16_static_compiled_attn_only,33,39.088768,41.288437,1.403136
256,fp16_static_compiled_attn_only,34,39.768489,40.601178,0.452156
256,fp16_static_compiled_attn_only,35,39.27,40.146547,0.902257
256,fp16_static_compiled_attn_only,36,40.118423,41.270384,1.03976
256,fp16_static_compiled_attn_only,37,41.139773,42.318348,1.838726
256,fp16_static_compiled_attn_only,38,40.138106,46.462522,3.385009
256,fp16_static_compiled_attn_only,39,39.282609,41.460395,1.119441
256,fp16_static_compiled_attn_only,40,40.550899,44.714836,2.243707
256,fp16_static_compiled_attn_only,41,40.702757,42.659689,1.623638
256,fp16_static_compiled_attn_only,42,38.915734,39.702393,0.806398
256,fp16_static_compiled_attn_only,43,39.494079,41.999787,1.431188
256,fp16_static_compiled_attn_only,44,41.090305,43.05711,1.856977
256,fp16_static_compiled_attn_only,45,39.648102,44.151181,2.446353
256,fp16_static_compiled_attn_only,46,40.348914,42.534028,1.556501
256,fp16_static_compiled_attn_only,47,40.49971,44.691108,2.564832
256,fp16_static_compiled_attn_only,48,39.317778,45.637301,3.468533
256,fp16_static_compiled_attn_only,49,41.25768,42.461044,1.246888
256,fp16_static_compiled_attn_only,50,40.987468,42.734729,1.621491
256,fp16_static_compiled_attn_only,51,40.429281,41.421349,0.755625
256,fp16_static_compiled_attn_only,52,40.496809,59.36972,9.518069
256,fp16_static_compiled_attn_only,53,39.501727,53.827624,7.11241
256,fp16_static_compiled_attn_only,54,41.937724,57.598873,8.109375
256,fp16_static_compiled_attn_only,55,38.964402,53.22043,6.990491
256,fp16_static_compiled_attn_only,56,40.759576,54.803224,6.951446
256,fp16_static_compiled_attn_only,57,39.136871,47.696583,3.996495
256,fp16_static_compiled_attn_only,58,40.271438,64.154944,10.967256
256,fp16_static_compiled_attn_only,59,45.390375,62.188155,9.733223
256,fp16_static_compiled_attn_only,60,43.556402,63.801766,10.615583
256,fp16_static_compiled_attn_only,61,44.38399,50.672579,4.993393
256,fp16_static_compiled_attn_only,62,44.267185,54.83745,6.541889
256,fp16_static_compiled_attn_only,63,42.472938,50.660264,4.380909
256,fp16_static_compiled_attn_only,64,41.754887,51.620931,5.211734
256,fp16_static_compiled_attn_only,65,40.569799,65.537533,11.463113
256,fp16_static_compiled_attn_only,66,39.185767,59.941434,10.03506
256,fp16_static_compiled_attn_only,67,40.262111,63.585908,11.77386
256,fp16_static_compiled_attn_only,68,40.354577,51.864562,5.805569
256,fp16_static_compiled_attn_only,69,40.613643,41.41332,0.665604
256,fp16_static_compiled_attn_only,70,39.953401,42.536952,1.307906
256,fp16_static_compiled_attn_only,71,40.122487,41.359055,0.989999
256,fp16_static_compiled_attn_only,72,41.118611,43.863572,1.528839
256,fp16_static_compiled_attn_only,73,40.75108,43.03336,1.739786
256,fp16_static_compiled_attn_only,74,41.596323,42.56532,1.566159
256,fp16_static_compiled_attn_only,75,39.601757,44.33072,2.303869
256,fp16_static_compiled_attn_only,76,41.446463,41.78232,0.680187
256,fp16_static_compiled_attn_only,77,40.587378,42.608714,1.961671
256,fp16_static_compiled_attn_only,78,39.479953,42.914807,2.241004
256,fp16_static_compiled_attn_only,79,40.10313,42.095232,1.078502
256,fp16_static_compiled_attn_only,80,39.627521,42.34116,1.650456
256,fp16_static_compiled_attn_only,81,39.159205,44.014645,2.50396
256,fp16_static_compiled_attn_only,82,39.688505,40.09793,0.854141
256,fp16_static_compiled_attn_only,83,40.08804,41.983158,1.096986
256,fp16_static_compiled_attn_only,84,40.496734,41.52262,1.221216
256,fp16_static_compiled_attn_only,85,39.814126,41.53758,1.131793
256,fp16_static_compiled_attn_only,86,39.983109,51.995523,5.907999
256,fp16_static_compiled_attn_only,87,40.756659,49.542928,4.25232
256,fp16_static_compiled_attn_only,88,41.50528,51.957952,5.578898
256,fp16_static_compiled_attn_only,89,40.638722,48.803035,4.349167
256,fp16_static_compiled_attn_only,90,41.767538,47.638248,3.395952
256,fp16_static_compiled_attn_only,91,40.551762,45.898464,2.957804
256,fp16_static_compiled_attn_only,92,40.663542,46.729667,3.260769
256,fp16_static_compiled_attn_only,93,40.138973,42.22634,1.52658
256,fp16_static_compiled_attn_only,94,40.37298,42.304954,0.940468
256,fp16_static_compiled_attn_only,95,39.933041,41.690989,1.190261
256,fp16_static_compiled_attn_only,96,39.182205,40.149145,0.717028
256,fp16_static_compiled_attn_only,97,39.593914,41.42744,1.057129
256,fp16_static_compiled_attn_only,98,40.04252,40.905212,0.841455
256,fp16_static_compiled_attn_only,99,41.37643,42.377482,0.80661
256,fp16_static_compiled_attn_only,100,39.507456,42.675469,1.669769
256,fp16_static_compiled_attn_only,101,39.426064,40.840696,0.905398
256,fp16_static_compiled_attn_only,102,39.334782,39.796403,0.753211
256,fp16_static_compiled_attn_only,103,39.075024,40.232912,0.598628
256,fp16_static_compiled_attn_only,104,39.681288,41.026977,0.878125
256,fp16_static_compiled_attn_only,105,39.555751,40.103832,0.977647
256,fp16_static_compiled_attn_only,106,39.344788,40.677519,1.047282
256,fp16_static_compiled_attn_only,107,38.449168,51.487954,6.168567
256,fp16_static_compiled_attn_only,108,41.232152,44.409965,2.527106
256,fp16_static_compiled_attn_only,109,40.145469,60.502054,9.842799
256,fp16_static_compiled_attn_only,110,43.026279,51.108308,4.233839
256,fp16_static_compiled_attn_only,111,40.622683,56.350872,7.713152
256,fp16_static_compiled_attn_only,112,43.91971,49.41145,4.26205
256,fp16_static_compiled_attn_only,113,41.105522,50.241248,4.534443
256,fp16_static_compiled_attn_only,114,41.675183,54.373582,6.462111
256,fp16_static_compiled_attn_only,115,40.939452,42.650305,1.057978
256,fp16_static_compiled_attn_only,116,40.161349,50.302032,4.80881
256,fp16_static_compiled_attn_only,117,40.656019,52.515895,6.088074
256,fp16_static_compiled_attn_only,118,40.358329,47.532819,4.195896
256,fp16_static_compiled_attn_only,119,39.802044,54.586704,7.411126
256,fp16_static_compiled_attn_only,120,39.725907,54.877402,7.775414
256,fp16_static_compiled_attn_only,121,40.460963,59.791721,9.664962
256,fp16_static_compiled_attn_only,122,41.189752,46.483953,2.971002
256,fp16_static_compiled_attn_only,123,40.460832,41.005428,0.624667
256,fp16_static_compiled_attn_only,124,41.544623,42.479345,1.389138
256,fp16_static_compiled_attn_only,125,40.654023,41.951973,1.310475
256,fp16_static_compiled_attn_only,126,38.383252,43.731679,2.475896
256,fp16_static_compiled_attn_only,127,39.322676,40.418088,0.805923
256,fp16_static_compiled_attn_only,128,39.134133,41.080023,1.01178
256,fp16_static_compiled_attn_only,129,40.380722,40.94205,1.295306
256,fp16_static_compiled_attn_only,130,40.120957,43.717445,1.909047
256,fp16_static_compiled_attn_only,131,40.165914,40.481382,0.410041
256,fp16_static_compiled_attn_only,132,39.893238,41.391779,1.152335
256,fp16_static_compiled_attn_only,133,39.752084,41.589025,1.230094
256,fp16_static_compiled_attn_only,134,39.896206,40.361188,0.400703
256,fp16_static_compiled_attn_only,135,43.784253,52.638478,5.5157
256,fp16_static_compiled_attn_only,136,39.970293,54.475194,7.342327
256,fp16_static_compiled_attn_only,137,39.006914,53.936081,7.181561
256,fp16_static_compiled_attn_only,138,39.904351,41.060656,0.63661
256,fp16_static_compiled_attn_only,139,38.971769,41.658233,1.427014
256,fp16_static_compiled_attn_only,140,40.545704,43.859215,2.104497
256,fp16_static_compiled_attn_only,141,40.683532,46.76083,3.547053
256,fp16_static_compiled_attn_only,142,40.99818,44.658651,1.893514
256,fp16_static_compiled_attn_only,143,42.616649,46.801474,3.589057
256,fp16_static_compiled_attn_only,144,44.306134,46.82234,2.509592
256,fp16_static_compiled_attn_only,145,41.835416,45.62879,2.800424
256,fp16_static_compiled_attn_only,146,39.91764,41.302365,0.87417
256,fp16_static_compiled_attn_only,147,40.361711,42.860453,1.965789
256,fp16_static_compiled_attn_only,148,38.105736,43.221948,2.514598
256,fp16_static_compiled_attn_only,149,39.150025,42.024425,1.578365
256,fp16_static_compiled_attn_only,150,39.881675,42.608062,1.603904
256,fp16_static_compiled_attn_only,151,39.002988,43.421257,2.218936
256,fp16_static_compiled_attn_only,152,38.782148,40.94249,1.123892
256,fp16_static_compiled_attn_only,153,38.917486,43.282958,2.303125
256,fp16_static_compiled_attn_only,154,39.232452,42.349268,1.884185
256,fp16_static_compiled_attn_only,155,39.10204,41.25016,1.427473
256,fp16_static_compiled_attn_only,156,39.267765,42.101945,1.469856
256,fp16_static_compiled_attn_only,157,38.849785,44.833959,2.898253
256,fp16_static_compiled_attn_only,158,39.880941,42.918059,1.495354
256,fp16_static_compiled_attn_only,159,39.303616,42.688682,1.848199
256,fp16_static_compiled_attn_only,160,39.555027,42.150457,1.718728
256,fp16_static_compiled_attn_only,161,40.92156,41.59687,1.204968
256,fp16_static_compiled_attn_only,162,42.243464,48.80061,3.808018
256,fp16_static_compiled_attn_only,163,40.879526,41.948983,1.019467
256,fp16_static_compiled_attn_only,164,41.826892,43.129652,1.587996
256,fp16_static_compiled_attn_only,165,39.721913,47.054685,3.797842
256,fp16_static_compiled_attn_only,166,41.455138,42.686056,0.917578
256,fp16_static_compiled_attn_only,167,42.360004,50.988102,5.043811
256,fp16_static_compiled_attn_only,168,40.984823,43.304378,1.147396
256,fp16_static_compiled_attn_only,169,40.528011,42.945396,1.404435
256,fp16_static_compiled_attn_only,170,42.728458,44.552286,2.233019
256,fp16_static_compiled_attn_only,171,41.061962,47.402531,3.159191
256,fp16_static_compiled_attn_only,172,40.642001,46.073918,3.004408
256,fp16_static_compiled_attn_only,173,40.339816,43.711187,2.301409
256,fp16_static_compiled_attn_only,174,40.178074,41.320906,1.296674
256,fp16_static_compiled_attn_only,175,38.679361,42.882343,2.156817
256,fp16_static_compiled_attn_only,176,40.128505,41.92419,1.645869
256,fp16_static_compiled_attn_only,177,39.653933,40.202624,0.4997
256,fp16_static_compiled_attn_only,178,40.050168,44.730112,2.321123
256,fp16_static_compiled_attn_only,179,40.043231,41.373487,1.250173
256,fp16_static_compiled_attn_only,180,40.426748,42.182669,1.285998
256,fp16_static_compiled_attn_only,181,40.230861,40.608595,0.586576
256,fp16_static_compiled_attn_only,182,40.33678,44.910501,2.595286
256,fp16_static_compiled_attn_only,183,39.383342,47.174304,3.600333
256,fp16_static_compiled_attn_only,184,39.684328,42.268663,1.575589
256,fp16_static_compiled_attn_only,185,39.403379,41.153392,0.943216
256,fp16_static_compiled_attn_only,186,40.687333,41.541448,0.7903
256,fp16_static_compiled_attn_only,187,39.602975,41.589142,0.937705
256,fp16_static_compiled_attn_only,188,41.917063,43.117994,1.546977
256,fp16_static_compiled_attn_only,189,42.591745,45.083494,2.385206
256,fp16_static_compiled_attn_only,190,40.947662,46.398083,3.229453
256,fp16_static_compiled_attn_only,191,40.220585,41.210222,1.238032
256,fp16_static_compiled_attn_only,192,40.587618,43.355425,1.688627
256,fp16_static_compiled_attn_only,193,40.309234,46.653472,3.002135
256,fp16_static_compiled_attn_only,194,40.211999,42.32742,1.170417
256,fp16_static_compiled_attn_only,195,40.808666,41.746124,1.052262
256,fp16_static_compiled_attn_only,196,41.751322,41.913546,1.185689
256,fp16_static_compiled_attn_only,197,41.165621,44.581466,2.105528
256,fp16_static_compiled_attn_only,198,40.496108,43.069538,2.144561
256,fp16_static_compiled_attn_only,199,39.732515,42.727257,1.511804
256,fp16_static_compiled_attn_only,200,39.244343,43.676939,2.234836
256,fp16_static_compiled_attn_only,201,40.797984,40.977853,1.008361
256,fp16_static_compiled_attn_only,202,40.193084,41.269928,1.011755
256,fp16_static_compiled_attn_only,203,40.966541,43.002062,1.462455
256,fp16_static_compiled_attn_only,204,40.803743,42.292674,1.483798
256,fp16_static_compiled_attn_only,205,40.020409,41.364959,1.288319
256,fp16_static_compiled_attn_only,206,41.320482,45.256041,2.011588
256,fp16_static_compiled_attn_only,207,39.526458,42.334087,1.357636
256,fp16_static_compiled_attn_only,208,40.796109,40.969671,0.612349
256,fp16_static_compiled_attn_only,209,39.814881,43.556197,2.079392
256,fp16_static_compiled_attn_only,210,41.26505,42.246845,1.245599
256,fp16_static_compiled_attn_only,211,40.218331,43.323309,1.829675
256,fp16_static_compiled_attn_only,212,39.819625,44.399642,2.503038
256,fp16_static_compiled_attn_only,213,42.922485,43.114378,1.927366
256,fp16_static_compiled_attn_only,214,43.045749,54.641872,6.557405
256,fp16_static_compiled_attn_only,215,40.029663,49.313382,4.650443
256,fp16_static_compiled_attn_only,216,41.789652,54.440982,6.503122
256,fp16_static_compiled_attn_only,217,40.306367,45.874225,3.304936
256,fp16_static_compiled_attn_only,218,40.50363,41.198974,0.926875
256,fp16_static_compiled_attn_only,219,40.581446,43.867702,1.919259
256,fp16_static_compiled_attn_only,220,40.642288,42.767596,1.650392
256,fp16_static_compiled_attn_only,221,39.663641,41.007596,0.981809
256,fp16_static_compiled_attn_only,222,38.526177,40.718121,1.1314
256,fp16_static_compiled_attn_only,223,38.762669,41.111896,1.407842
256,fp16_static_compiled_attn_only,224,38.716923,46.674532,3.751327
256,fp16_static_compiled_attn_only,225,40.643567,42.447105,1.641867
256,fp16_static_compiled_attn_only,226,39.065803,40.465131,1.114218
256,fp16_static_compiled_attn_only,227,40.705826,46.465073,3.466981
256,fp16_static_compiled_attn_only,228,40.256797,45.90697,2.741756
256,fp16_static_compiled_attn_only,229,39.661249,55.111699,7.903372
256,fp16_static_compiled_attn_only,230,39.728123,44.579215,2.209573
256,fp16_static_compiled_attn_only,231,40.822358,48.508072,4.033686
256,fp16_static_compiled_attn_only,232,39.356806,41.562574,1.475307
256,fp16_static_compiled_attn_only,233,40.034541,40.447254,0.82329
256,fp16_static_compiled_attn_only,234,40.456758,42.177166,1.66106
256,fp16_static_compiled_attn_only,235,39.5268,41.552256,0.978294
256,fp16_static_compiled_attn_only,236,40.068537,41.225245,0.578893
256,fp16_static_compiled_attn_only,237,43.86984,50.253393,4.787732
256,fp16_static_compiled_attn_only,238,43.022232,50.779321,5.104974
256,fp16_static_compiled_attn_only,239,39.008934,44.417967,2.709712
256,fp16_static_compiled_attn_only,240,39.07789,52.965556,6.540485
256,fp16_static_compiled_attn_only,241,39.481401,40.668832,0.992732
256,fp16_static_compiled_attn_only,242,39.422374,42.3688,1.800465
256,fp16_static_compiled_attn_only,243,39.483535,46.290795,3.161425
256,fp16_static_compiled_attn_only,244,39.265876,42.196987,1.662747
256,fp16_static_compiled_attn_only,245,39.710965,58.192684,9.324244
256,fp16_static_compiled_attn_only,246,39.54601,46.182644,3.278081
256,fp16_static_compiled_attn_only,247,46.126375,50.116268,4.529564
256,fp16_static_compiled_attn_only,248,39.451172,54.802522,6.906744
256,fp16_static_compiled_attn_only,249,39.585317,52.85967,6.563855
256,fp16_static_compiled_attn_only,250,41.842079,51.37996,5.43614
256,fp16_static_compiled_attn_only,251,38.418713,41.921904,1.723668
256,fp16_static_compiled_attn_only,252,38.919195,39.455695,0.723093
256,fp16_static_compiled_attn_only,253,39.014376,40.647324,0.831043
256,fp16_static_compiled_attn_only,254,39.178908,40.523147,0.972042
256,fp16_static_compiled_attn_only,255,38.372327,41.29536,1.756183
256,fp16_static_compiled_attn_only_deltanet,1,35.790088,38.671999,1.487499
256,fp16_static_compiled_attn_only_deltanet,2,38.288893,39.798454,1.605661
256,fp16_static_compiled_attn_only_deltanet,3,36.485289,37.909602,0.687117
256,fp16_static_compiled_attn_only_deltanet,4,36.692394,38.554517,1.530534
256,fp16_static_compiled_attn_only_deltanet,5,35.87704,37.697605,1.137421
256,fp16_static_compiled_attn_only_deltanet,6,37.02323,39.274077,1.839812
256,fp16_static_compiled_attn_only_deltanet,7,37.253481,37.732177,0.910885
256,fp16_static_compiled_attn_only_deltanet,8,36.798046,37.518041,0.425503
256,fp16_static_compiled_attn_only_deltanet,9,37.800735,40.07763,1.57381
256,fp16_static_compiled_attn_only_deltanet,10,37.631934,42.760175,2.893587
256,fp16_static_compiled_attn_only_deltanet,11,37.002816,48.434744,5.473474
256,fp16_static_compiled_attn_only_deltanet,12,36.890104,40.666844,1.931058
256,fp16_static_compiled_attn_only_deltanet,13,37.334023,40.228969,1.414386
256,fp16_static_compiled_attn_only_deltanet,14,37.8674,40.977345,1.898567
256,fp16_static_compiled_attn_only_deltanet,15,37.77337,42.582393,2.876388
256,fp16_static_compiled_attn_only_deltanet,16,36.217412,46.976697,5.38029
256,fp16_static_compiled_attn_only_deltanet,17,37.169971,38.520374,1.158443
256,fp16_static_compiled_attn_only_deltanet,18,37.051742,39.376311,1.573585
256,fp16_static_compiled_attn_only_deltanet,19,36.848156,41.646865,2.237428
256,fp16_static_compiled_attn_only_deltanet,20,37.704863,43.07263,2.737545
256,fp16_static_compiled_attn_only_deltanet,21,37.495827,41.895189,2.211223
256,fp16_static_compiled_attn_only_deltanet,22,37.918896,41.065605,1.903625
256,fp16_static_compiled_attn_only_deltanet,23,37.170013,43.615971,3.210066
256,fp16_static_compiled_attn_only_deltanet,24,37.410223,42.074379,2.626609
256,fp16_static_compiled_attn_only_deltanet,25,39.39732,48.979968,4.667501
256,fp16_static_compiled_attn_only_deltanet,26,37.076548,51.249196,6.54022
256,fp16_static_compiled_attn_only_deltanet,27,36.680574,42.191689,3.063342
256,fp16_static_compiled_attn_only_deltanet,28,36.57252,42.085237,3.130703
256,fp16_static_compiled_attn_only_deltanet,29,36.236183,45.337247,4.897139
256,fp16_static_compiled_attn_only_deltanet,30,36.735215,39.482425,2.01112
256,fp16_static_compiled_attn_only_deltanet,31,39.341513,39.666899,1.426761
256,fp16_static_compiled_attn_only_deltanet,32,37.463993,38.864163,1.021694
256,fp16_static_compiled_attn_only_deltanet,33,37.757501,39.311044,1.187317
256,fp16_static_compiled_attn_only_deltanet,34,37.018393,44.137032,3.73121
256,fp16_static_compiled_attn_only_deltanet,35,36.907863,42.301516,2.783915
256,fp16_static_compiled_attn_only_deltanet,36,36.309547,44.40868,4.00255
256,fp16_static_compiled_attn_only_deltanet,37,37.040505,39.717076,1.457174
256,fp16_static_compiled_attn_only_deltanet,38,36.637056,38.924773,1.33369
256,fp16_static_compiled_attn_only_deltanet,39,36.750225,38.270195,1.132168
256,fp16_static_compiled_attn_only_deltanet,40,36.376132,42.073228,2.875819
256,fp16_static_compiled_attn_only_deltanet,41,35.909708,43.53639,3.912498
256,fp16_static_compiled_attn_only_deltanet,42,35.960071,39.217918,1.937861
256,fp16_static_compiled_attn_only_deltanet,43,36.01277,39.001587,1.5812
256,fp16_static_compiled_attn_only_deltanet,44,36.876073,37.303205,0.762846
256,fp16_static_compiled_attn_only_deltanet,45,36.656396,42.184295,2.941664
256,fp16_static_compiled_attn_only_deltanet,46,36.344166,38.834961,1.60174
256,fp16_static_compiled_attn_only_deltanet,47,36.45666,38.960104,1.381015
256,fp16_static_compiled_attn_only_deltanet,48,36.035246,39.305841,2.155131
256,fp16_static_compiled_attn_only_deltanet,49,36.295101,36.522801,0.175211
256,fp16_static_compiled_attn_only_deltanet,50,37.04726,37.818395,0.846075
256,fp16_static_compiled_attn_only_deltanet,51,35.736385,41.719569,2.756951
256,fp16_static_compiled_attn_only_deltanet,52,39.106438,39.549434,1.077625
256,fp16_static_compiled_attn_only_deltanet,53,36.777344,37.615817,0.626243
256,fp16_static_compiled_attn_only_deltanet,54,35.881525,37.518473,0.852104
256,fp16_static_compiled_attn_only_deltanet,55,37.784887,38.898442,1.552861
256,fp16_static_compiled_attn_only_deltanet,56,37.212147,41.162209,2.571615
256,fp16_static_compiled_attn_only_deltanet,57,38.674424,40.55209,2.136815
256,fp16_static_compiled_attn_only_deltanet,58,36.548388,38.048624,1.032223
256,fp16_static_compiled_attn_only_deltanet,59,36.441935,38.930844,1.684443
256,fp16_static_compiled_attn_only_deltanet,60,36.07195,38.725577,1.719884
256,fp16_static_compiled_attn_only_deltanet,61,36.506276,39.052158,1.463633
256,fp16_static_compiled_attn_only_deltanet,62,36.218545,38.949149,1.515134
256,fp16_static_compiled_attn_only_deltanet,63,36.181632,38.743561,1.395676
256,fp16_static_compiled_attn_only_deltanet,64,36.993282,36.995332,0.795597
256,fp16_static_compiled_attn_only_deltanet,65,37.226509,37.97947,1.185412
256,fp16_static_compiled_attn_only_deltanet,66,36.057572,38.998781,1.562682
256,fp16_static_compiled_attn_only_deltanet,67,37.589133,40.520867,1.736472
256,fp16_static_compiled_attn_only_deltanet,68,36.733993,38.596862,1.267823
256,fp16_static_compiled_attn_only_deltanet,69,36.505103,38.167603,0.973631
256,fp16_static_compiled_attn_only_deltanet,70,37.802897,40.963682,2.122878
256,fp16_static_compiled_attn_only_deltanet,71,39.293209,40.380441,1.500689
256,fp16_static_compiled_attn_only_deltanet,72,38.30893,39.48131,1.498208
256,fp16_static_compiled_attn_only_deltanet,73,37.253152,40.67145,1.723814
256,fp16_static_compiled_attn_only_deltanet,74,36.872287,39.369008,1.620486
256,fp16_static_compiled_attn_only_deltanet,75,39.104299,40.058035,1.745699
256,fp16_static_compiled_attn_only_deltanet,76,38.452376,40.337536,2.180911
256,fp16_static_compiled_attn_only_deltanet,77,36.748296,37.687449,1.068567
256,fp16_static_compiled_attn_only_deltanet,78,35.846415,36.263382,0.759514
